playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,nextSeason
Lucas Digne,/lucas-digne/profil/spieler/126664,25,LB,France,15000000,20200000,FC Barcelona,/fc-barcelona/startseite/verein/131,Everton FC,/fc-everton/startseite/verein/29,out,2018,-5200000,29.0,1.78,left,ESP-La Liga,Barcelona,Lucas Digne,FRA,DF,24.0,1993.0,12,8,704,7.8,0,2,2,0,0,0,2,0,0.3,0.3,1.8,2.1,22.0,36.0,77.0,0.0,0.26,0.26,0.0,0.26,0.04,0.23,0.27,0.04,0.27,2018
Gerard Deulofeu,/gerard-deulofeu/profil/spieler/129476,24,CF,Spain,10000000,13000000,FC Barcelona,/fc-barcelona/startseite/verein/131,Watford FC,/fc-watford/startseite/verein/1010,out,2018,-3000000,29.0,1.77,right,ENG-Premier League,Watford,Gerard Deulofeu,ESP,"FW,MF",23.0,1994.0,7,5,435,4.8,1,0,1,1,0,0,0,0,0.5,0.5,0.6,1.1,23.0,13.0,32.0,0.21,0.0,0.21,0.21,0.21,0.11,0.13,0.24,0.11,0.24,2018
Gerard Deulofeu,/gerard-deulofeu/profil/spieler/129476,24,CF,Spain,10000000,13000000,FC Barcelona,/fc-barcelona/startseite/verein/131,Watford FC,/fc-watford/startseite/verein/1010,out,2018,-3000000,29.0,1.77,right,ESP-La Liga,Barcelona,Gerard Deulofeu,ESP,"MF,FW",23.0,1994.0,10,5,503,5.6,1,1,2,1,0,0,1,0,1.2,1.2,1.5,2.7,32.0,14.0,84.0,0.18,0.18,0.36,0.18,0.36,0.22,0.27,0.49,0.22,0.49,2018
Marlon,/marlon/profil/spieler/273236,22,CB,Brazil,6000000,12000000,FC Barcelona,/fc-barcelona/startseite/verein/131,US Sassuolo,/us-sassuolo/startseite/verein/6574,out,2018,-6000000,27.0,1.82,right,FRA-Ligue 1,Nice,Marlon,BRA,DF,21.0,1995.0,23,22,1929,21.4,0,0,0,0,0,0,5,1,0.7,0.7,0.2,1.0,9.0,74.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.05,0.03,0.05,2018
Ignasi Miquel,/ignasi-miquel/profil/spieler/70245,25,CB,Spain,1400000,5000000,Málaga CF,/fc-malaga/startseite/verein/1084,Getafe CF,/fc-getafe/startseite/verein/3709,in,2018,-3600000,30.0,1.89,left,ESP-La Liga,Málaga,Ignasi Miquel,ESP,DF,24.0,1992.0,20,20,1773,19.7,0,1,1,0,0,0,5,1,0.7,0.7,0.4,1.1,6.0,42.0,2.0,0.0,0.05,0.05,0.0,0.05,0.04,0.02,0.06,0.04,0.06,2018
Mauro Arambarri,/mauro-arambarri/profil/spieler/290249,22,CM,Uruguay,9000000,2150000,CA Boston River,/ca-boston-river/startseite/verein/18074,Getafe CF,/fc-getafe/startseite/verein/3709,in,2018,6850000,27.0,1.75,right,ESP-La Liga,Getafe,Mauro Arambarri,URU,MF,21.0,1995.0,27,26,2124,23.6,1,1,2,1,0,0,9,1,1.6,1.6,1.9,3.6,12.0,76.0,15.0,0.04,0.04,0.08,0.04,0.08,0.07,0.08,0.15,0.07,0.15,2018
Leandro Cabrera,/leandro-cabrera/profil/spieler/102423,27,CB,Uruguay,2500000,600000,FC Crotone,/fc-crotone/startseite/verein/4083,Getafe CF,/fc-getafe/startseite/verein/3709,in,2018,1900000,32.0,1.9,left,ESP-La Liga,Getafe,Leandro Cabrera,URU,DF,26.0,1991.0,9,8,720,8.0,0,0,0,0,0,0,3,0,0.5,0.5,0.3,0.8,5.0,32.0,4.0,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.09,0.06,0.09,2018
Leandro Cabrera,/leandro-cabrera/profil/spieler/102423,27,CB,Uruguay,2500000,600000,FC Crotone,/fc-crotone/startseite/verein/4083,Getafe CF,/fc-getafe/startseite/verein/3709,in,2018,1900000,32.0,1.9,left,ITA-Serie A,Crotone,Leandro Cabrera,URU,DF,26.0,1991.0,5,4,365,4.1,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,3.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.06,0.05,0.06,2018
Fayçal Fajr,/faycal-fajr/profil/spieler/174344,30,CM,Morocco,1300000,1500000,Getafe CF,/fc-getafe/startseite/verein/3709,SM Caen,/sm-caen/startseite/verein/1162,out,2018,-200000,34.0,1.79,right,ESP-La Liga,Getafe,Fayçal Fajr,MAR,"MF,FW",28.0,1988.0,31,26,2385,26.5,1,4,5,1,0,1,7,0,1.5,0.7,2.9,3.6,24.0,89.0,47.0,0.04,0.15,0.19,0.04,0.19,0.06,0.11,0.17,0.03,0.14,2018
Marc Muniesa,/marc-muniesa/profil/spieler/74228,26,CB,Spain,800000,5000000,Stoke City,/stoke-city/startseite/verein/512,Girona FC,/fc-girona/startseite/verein/12321,in,2018,-4200000,31.0,1.8,left,ESP-La Liga,Girona,Marc Muniesa,ESP,DF,25.0,1992.0,13,13,1127,12.5,0,1,1,0,0,0,3,0,0.1,0.1,0.1,0.2,8.0,50.0,6.0,0.0,0.08,0.08,0.0,0.08,0.01,0.01,0.01,0.01,0.01,2018
David Timor,/david-timor/profil/spieler/158795,28,DM,Spain,800000,1500000,Girona FC,/fc-girona/startseite/verein/12321,UD Las Palmas,/ud-las-palmas/startseite/verein/472,out,2018,-700000,33.0,1.85,left,ESP-La Liga,Girona,David Timor,ESP,"MF,DF",27.0,1989.0,17,10,925,10.3,2,0,2,2,0,0,8,0,1.0,1.0,0.2,1.2,5.0,51.0,7.0,0.19,0.0,0.19,0.19,0.19,0.1,0.02,0.12,0.1,0.12,2018
Farid Boulaya,/farid-boulaya/profil/spieler/202318,25,AM,Algeria,1800000,800000,Girona FC,/fc-girona/startseite/verein/12321,FC Metz,/fc-metz/startseite/verein/347,out,2018,1000000,30.0,1.8,right,FRA-Ligue 1,Metz,Farid Boulaya,ALG,"MF,FW",24.0,1993.0,7,0,179,2.0,0,1,1,0,0,0,0,0,0.1,0.1,0.1,0.2,9.0,7.0,11.0,0.0,0.5,0.5,0.0,0.5,0.04,0.06,0.1,0.04,0.1,2018
Erick Cabaco,/erick-cabaco/profil/spieler/302991,23,CB,Uruguay,1000000,2000000,Club Nacional,/club-nacional/startseite/verein/866,Levante UD,/ud-levante/startseite/verein/3368,in,2018,-1000000,28.0,1.85,right,ESP-La Liga,Levante,Erick Cabaco,URU,DF,22.0,1995.0,14,12,1040,11.6,0,0,0,0,0,0,5,0,0.6,0.6,0.0,0.6,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.06,0.05,0.06,2018
Coke,/coke/profil/spieler/71905,31,RB,Spain,400000,1500000,FC Schalke 04,/fc-schalke-04/startseite/verein/33,Levante UD,/ud-levante/startseite/verein/3368,in,2018,-1100000,36.0,1.76,right,ESP-La Liga,Levante,Coke,ESP,DF,30.0,1987.0,17,16,1383,15.4,3,0,3,3,0,0,5,1,1.9,1.9,0.4,2.3,35.0,67.0,59.0,0.2,0.0,0.2,0.2,0.2,0.12,0.03,0.15,0.12,0.15,2018
Coke,/coke/profil/spieler/71905,31,RB,Spain,400000,1500000,FC Schalke 04,/fc-schalke-04/startseite/verein/33,Levante UD,/ud-levante/startseite/verein/3368,in,2018,-1100000,36.0,1.76,right,GER-Bundesliga,Schalke 04,Coke,ESP,MF,30.0,1987.0,1,0,2,0.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
Rubén Rochina,/ruben-rochina/profil/spieler/67548,27,RW,Spain,1000000,1400000,Rubin Kazan,/rubin-kazan/startseite/verein/2698,Levante UD,/ud-levante/startseite/verein/3368,in,2018,-400000,32.0,1.82,left,ESP-La Liga,Levante,Rubén Rochina,ESP,"MF,DF",26.0,1991.0,5,1,151,1.7,1,0,1,1,0,0,0,1,0.7,0.7,0.0,0.7,7.0,15.0,6.0,0.6,0.0,0.6,0.6,0.6,0.42,0.01,0.43,0.42,0.43,2018
Jefferson Lerma,/jefferson-lerma/profil/spieler/262980,23,DM,Colombia,20000000,30500000,Levante UD,/ud-levante/startseite/verein/3368,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,out,2018,-10500000,28.0,1.79,right,ESP-La Liga,Levante,Jefferson Lerma,COL,MF,22.0,1994.0,26,25,2135,23.7,0,1,1,0,0,0,16,0,1.2,1.2,1.5,2.7,19.0,106.0,28.0,0.0,0.04,0.04,0.0,0.04,0.05,0.06,0.11,0.05,0.11,2018
Emmanuel Boateng,/emmanuel-boateng/profil/spieler/332612,22,CF,Ghana,700000,11000000,Levante UD,/ud-levante/startseite/verein/3368,Dalian Yifang,/dalian-professional/startseite/verein/33304,out,2018,-10300000,27.0,1.75,right,ESP-La Liga,Levante,Emmanuel Boateng,GHA,FW,21.0,1996.0,25,10,1276,14.2,6,0,6,6,0,0,5,0,7.1,7.1,1.3,8.4,18.0,21.0,64.0,0.42,0.0,0.42,0.42,0.42,0.5,0.09,0.59,0.5,0.59,2018
John Guidetti,/john-guidetti/profil/spieler/98596,26,CF,Sweden,900000,4000000,Celta de Vigo,/celta-vigo/startseite/verein/940,Deportivo Alavés,/deportivo-alaves/startseite/verein/1108,out,2018,-3100000,31.0,1.85,right,ESP-La Liga,Alavés,John Guidetti,SWE,FW,25.0,1992.0,17,15,1222,13.6,3,3,6,3,0,0,3,0,2.7,2.7,1.7,4.4,12.0,35.0,77.0,0.22,0.22,0.44,0.22,0.44,0.2,0.13,0.33,0.2,0.33,2018
John Guidetti,/john-guidetti/profil/spieler/98596,26,CF,Sweden,900000,4000000,Celta de Vigo,/celta-vigo/startseite/verein/940,Deportivo Alavés,/deportivo-alaves/startseite/verein/1108,out,2018,-3100000,31.0,1.85,right,ESP-La Liga,Celta Vigo,John Guidetti,SWE,"FW,MF",25.0,1992.0,8,0,115,1.3,0,0,0,0,0,0,0,0,0.9,0.9,0.5,1.4,1.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.69,0.43,1.11,0.69,1.11,2018
Pablo Hernández,/pablo-hernandez/profil/spieler/91763,31,CM,Chile,150000,1300000,Celta de Vigo,/celta-vigo/startseite/verein/940,CA Independiente,/club-atletico-independiente/startseite/verein/1234,out,2018,-1150000,36.0,1.84,left,ESP-La Liga,Celta Vigo,Pablo Hernández,CHI,MF,30.0,1986.0,30,18,1819,20.2,3,2,5,3,0,0,4,0,1.9,1.9,1.3,3.2,25.0,152.0,41.0,0.15,0.1,0.25,0.15,0.25,0.09,0.06,0.16,0.09,0.16,2018
Sergi Darder,/sergi-darder/profil/spieler/142021,24,CM,Spain,16000000,8000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714,in,2018,8000000,29.0,1.8,right,ESP-La Liga,Espanyol,Sergi Darder,ESP,MF,23.0,1993.0,35,32,2782,30.9,1,2,3,1,0,0,7,0,1.1,1.1,2.4,3.5,32.0,191.0,32.0,0.03,0.06,0.1,0.03,0.1,0.04,0.08,0.11,0.04,0.11,2018
Sergi Darder,/sergi-darder/profil/spieler/142021,24,CM,Spain,16000000,8000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714,in,2018,8000000,29.0,1.8,right,FRA-Ligue 1,Lyon,Sergi Darder,ESP,MF,23.0,1993.0,3,3,209,2.3,0,0,0,0,0,0,2,1,0.1,0.1,0.1,0.2,0.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.07,0.02,0.07,2018
Léo Baptistão,/leo-baptistao/profil/spieler/221899,26,SS,Brazil,1800000,5800000,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714,Wuhan Zall,/wuhan-fc/startseite/verein/6450,out,2018,-4000000,30.0,1.85,right,ESP-La Liga,Espanyol,Léo Baptistão,BRA,"FW,MF",24.0,1992.0,36,31,2677,29.7,8,3,11,8,0,0,4,0,10.2,10.2,2.5,12.7,76.0,51.0,187.0,0.27,0.1,0.37,0.27,0.37,0.34,0.08,0.43,0.34,0.43,2018
Marc Navarro,/marc-navarro/profil/spieler/335245,22,RB,Spain,250000,2000000,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714,Watford FC,/fc-watford/startseite/verein/1010,out,2018,-1750000,28.0,1.88,right,ESP-La Liga,Espanyol,Marc Navarro,ESP,DF,22.0,1995.0,19,10,1109,12.3,1,0,1,1,0,0,3,0,0.7,0.7,0.8,1.6,16.0,24.0,87.0,0.08,0.0,0.08,0.08,0.08,0.06,0.07,0.13,0.06,0.13,2018
Sidnei,/sidnei/profil/spieler/27374,28,CB,Brazil,600000,4500000,Deportivo de La Coruña,/deportivo-la-coruna/startseite/verein/897,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,in,2018,-3900000,33.0,1.84,right,ESP-La Liga,La Coruña,Sidnei,BRA,DF,27.0,1989.0,21,21,1778,19.8,1,1,2,1,0,0,4,0,1.0,1.0,0.5,1.5,15.0,44.0,3.0,0.05,0.05,0.1,0.05,0.1,0.05,0.03,0.08,0.05,0.08,2018
Antonio Barragán,/antonio-barragan/profil/spieler/32522,31,RB,Spain,0,1000000,Middlesbrough FC,/fc-middlesbrough/startseite/verein/641,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,in,2018,-1000000,36.0,1.86,right,ESP-La Liga,Betis,Antonio Barragán,ESP,DF,30.0,1987.0,29,28,2373,26.4,0,6,6,0,0,0,7,0,0.7,0.7,2.8,3.5,50.0,123.0,198.0,0.0,0.23,0.23,0.0,0.23,0.03,0.11,0.13,0.03,0.13,2018
Germán Pezzella,/german-pezzella/profil/spieler/113133,27,CB,Argentina,5000000,9750000,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,ACF Fiorentina,/ac-florenz/startseite/verein/430,out,2018,-4750000,32.0,1.87,right,ITA-Serie A,Fiorentina,Germán Pezzella,ARG,DF,26.0,1991.0,34,34,2979,33.1,1,0,1,1,0,0,12,0,2.4,2.4,0.8,3.2,18.0,142.0,7.0,0.03,0.0,0.03,0.03,0.03,0.07,0.02,0.1,0.07,0.1,2018
Riza Durmisi,/riza-durmisi/profil/spieler/135208,24,LB,Denmark,300000,7500000,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,SS Lazio,/lazio-rom/startseite/verein/398,out,2018,-7200000,29.0,1.73,left,ESP-La Liga,Betis,Riza Durmisi,DEN,DF,23.0,1994.0,24,23,2080,23.1,2,3,5,2,0,0,4,0,1.9,1.9,2.6,4.5,74.0,60.0,147.0,0.09,0.13,0.22,0.09,0.22,0.08,0.11,0.2,0.08,0.2,2018
Antonio Adán,/antonio-adan/profil/spieler/44062,31,GK,Spain,1000000,1500000,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150,Atlético de Madrid,/atletico-madrid/startseite/verein/13,out,2018,-500000,36.0,1.9,left,ESP-La Liga,Betis,Antonio Adán,ESP,GK,30.0,1987.0,30,30,2700,30.0,0,2,2,0,0,0,4,0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,0.0,0.02,0.02,0.0,0.02,2018
Thibaut Courtois,/thibaut-courtois/profil/spieler/108390,26,GK,Belgium,45000000,35000000,Chelsea FC,/fc-chelsea/startseite/verein/631,Real Madrid,/real-madrid/startseite/verein/418,in,2018,10000000,31.0,2.0,left,ENG-Premier League,Chelsea,Thibaut Courtois,BEL,GK,25.0,1992.0,35,35,3150,35.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
Brahim Díaz,/brahim-diaz/profil/spieler/314678,19,AM,Spain,20000000,17000000,Manchester City,/manchester-city/startseite/verein/281,Real Madrid,/real-madrid/startseite/verein/418,in,2018,3000000,23.0,1.7,both,ENG-Premier League,Manchester City,Brahim Díaz,ESP,"FW,DF",17.0,1999.0,5,0,55,0.6,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,3.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.79,0.79,0.79,2018
Omar Mascarell,/omar-mascarell/profil/spieler/142031,25,DM,Spain,3000000,4000000,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,Real Madrid,/real-madrid/startseite/verein/418,in,2018,-1000000,30.0,1.81,right,GER-Bundesliga,Eint Frankfurt,Omar Mascarell,ESP,MF,24.0,1993.0,9,8,771,8.6,1,0,1,1,0,0,4,0,0.4,0.4,0.4,0.8,6.0,48.0,12.0,0.12,0.0,0.12,0.12,0.12,0.04,0.05,0.09,0.04,0.09,2018
Omar Mascarell,/omar-mascarell/profil/spieler/142031,25,DM,Spain,3000000,10000000,Real Madrid,/real-madrid/startseite/verein/418,FC Schalke 04,/fc-schalke-04/startseite/verein/33,out,2018,-7000000,30.0,1.81,right,GER-Bundesliga,Eint Frankfurt,Omar Mascarell,ESP,MF,24.0,1993.0,9,8,771,8.6,1,0,1,1,0,0,4,0,0.4,0.4,0.4,0.8,6.0,48.0,12.0,0.12,0.0,0.12,0.12,0.12,0.04,0.05,0.09,0.04,0.09,2018
Cristiano Ronaldo,/cristiano-ronaldo/profil/spieler/8198,33,CF,Portugal,15000000,117000000,Real Madrid,/real-madrid/startseite/verein/418,Juventus FC,/juventus-turin/startseite/verein/506,out,2018,-102000000,38.0,1.87,right,ESP-La Liga,Real Madrid,Cristiano Ronaldo,POR,FW,32.0,1985.0,27,27,2285,25.4,26,5,31,23,3,4,1,0,25.2,22.0,5.0,27.0,118.0,99.0,298.0,1.02,0.2,1.22,0.91,1.1,0.99,0.2,1.19,0.86,1.06,2018
Philipp Lienhart,/philipp-lienhart/profil/spieler/225657,21,CB,Austria,20000000,2000000,Real Madrid,/real-madrid/startseite/verein/418,SC Freiburg,/sc-freiburg/startseite/verein/60,out,2018,18000000,26.0,1.89,right,GER-Bundesliga,Freiburg,Philipp Lienhart,AUT,DF,21.0,1996.0,11,11,865,9.6,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,7.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,2018
Mikel Merino,/mikel-merino/profil/spieler/338424,22,CM,Spain,50000000,12000000,Newcastle United,/newcastle-united/startseite/verein/762,Real Sociedad,/real-sociedad-san-sebastian/startseite/verein/681,in,2018,38000000,27.0,1.89,left,ENG-Premier League,Newcastle Utd,Mikel Merino,ESP,MF,21.0,1996.0,24,14,1347,15.0,1,1,2,1,0,0,4,0,0.6,0.6,0.9,1.5,25.0,108.0,15.0,0.07,0.07,0.13,0.07,0.13,0.04,0.06,0.1,0.04,0.1,2018
Álvaro Odriozola,/alvaro-odriozola/profil/spieler/280730,22,RB,Spain,5000000,32000000,Real Sociedad,/real-sociedad-san-sebastian/startseite/verein/681,Real Madrid,/real-madrid/startseite/verein/418,out,2018,-27000000,27.0,1.76,right,ESP-La Liga,Real Sociedad,Álvaro Odriozola,ESP,DF,21.0,1995.0,35,32,2918,32.4,0,4,4,0,0,0,3,1,0.6,0.6,3.6,4.2,193.0,98.0,259.0,0.0,0.12,0.12,0.0,0.12,0.02,0.11,0.13,0.02,0.13,2018
Sergio Álvarez,/sergio-alvarez/profil/spieler/138935,26,CM,Spain,1200000,4000000,Sporting Gijón,/sporting-gijon/startseite/verein/2448,SD Eibar,/sd-eibar/startseite/verein/1533,in,2018,-2800000,31.0,1.83,right,ESP-La Liga,Celta Vigo,Sergio Álvarez,ESP,GK,30.0,1986.0,17,16,1476,16.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
Pablo de Blasis,/pablo-de-blasis/profil/spieler/75446,30,AM,Argentina,500000,2000000,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,SD Eibar,/sd-eibar/startseite/verein/1533,in,2018,-1500000,35.0,1.65,right,GER-Bundesliga,Mainz 05,Pablo de Blasis,ARG,"FW,MF",29.0,1988.0,25,20,1652,18.4,5,2,7,2,3,3,2,0,3.7,1.4,2.1,3.5,24.0,68.0,132.0,0.27,0.11,0.38,0.11,0.22,0.2,0.11,0.32,0.07,0.19,2018
Iván Alejo,/ivan-alejo/profil/spieler/281755,23,RW,Spain,1200000,4000000,SD Eibar,/sd-eibar/startseite/verein/1533,Getafe CF,/fc-getafe/startseite/verein/3709,out,2018,-2800000,28.0,1.86,right,ESP-La Liga,Eibar,Iván Alejo,ESP,"MF,FW",22.0,1995.0,22,14,1102,12.2,1,3,4,1,0,0,5,0,0.5,0.5,2.1,2.6,71.0,20.0,125.0,0.08,0.25,0.33,0.08,0.33,0.04,0.17,0.21,0.04,0.21,2018
Ander Capa,/ander-capa/profil/spieler/197545,26,RB,Spain,1800000,3000000,SD Eibar,/sd-eibar/startseite/verein/1533,Athletic Bilbao,/athletic-bilbao/startseite/verein/621,out,2018,-1200000,31.0,1.75,right,ESP-La Liga,Eibar,Ander Capa,ESP,DF,25.0,1992.0,33,25,2249,25.0,0,1,1,0,0,0,4,0,0.2,0.2,1.5,1.8,81.0,143.0,122.0,0.0,0.04,0.04,0.0,0.04,0.01,0.06,0.07,0.01,0.07,2018
Ibrahim Amadou,/ibrahim-amadou/profil/spieler/205503,25,DM,France,1500000,14400000,LOSC Lille,/losc-lille/startseite/verein/1082,Sevilla FC,/fc-sevilla/startseite/verein/368,in,2018,-12900000,30.0,1.83,right,FRA-Ligue 1,Lille,Ibrahim Amadou,FRA,"MF,DF",24.0,1993.0,30,30,2405,26.7,0,0,0,0,0,0,3,1,0.9,0.9,0.4,1.3,18.0,114.0,19.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.05,0.03,0.05,2018
Joris Gnagnon,/joris-gnagnon/profil/spieler/378954,21,CB,France,300000,13500000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Sevilla FC,/fc-sevilla/startseite/verein/368,in,2018,-13200000,26.0,1.82,right,FRA-Ligue 1,Rennes,Joris Gnagnon,FRA,DF,20.0,1997.0,36,32,2919,32.4,2,2,4,2,0,0,3,0,2.6,2.6,0.2,2.7,10.0,70.0,7.0,0.06,0.06,0.12,0.06,0.12,0.08,0.01,0.08,0.08,0.08,2018
Aleix Vidal,/aleix-vidal/profil/spieler/88490,28,RW,Spain,1500000,9300000,FC Barcelona,/fc-barcelona/startseite/verein/131,Sevilla FC,/fc-sevilla/startseite/verein/368,in,2018,-7800000,33.0,1.77,right,ESP-La Liga,Barcelona,Aleix Vidal,ESP,"MF,FW",27.0,1989.0,15,4,460,5.1,1,1,2,1,0,0,0,0,1.3,1.3,1.2,2.5,12.0,27.0,72.0,0.2,0.2,0.39,0.2,0.39,0.26,0.23,0.49,0.26,0.49,2018
Roque Mesa,/roque-mesa/profil/spieler/202984,29,CM,Spain,2500000,6000000,Swansea City,/swansea-city/startseite/verein/2288,Sevilla FC,/fc-sevilla/startseite/verein/368,in,2018,-3500000,34.0,1.72,right,ENG-Premier League,Swansea City,Roque Mesa,ESP,MF,28.0,1989.0,11,9,754,8.4,0,0,0,0,0,0,3,0,0.2,0.2,0.2,0.4,12.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,2018
Roque Mesa,/roque-mesa/profil/spieler/202984,29,CM,Spain,2500000,6000000,Swansea City,/swansea-city/startseite/verein/2288,Sevilla FC,/fc-sevilla/startseite/verein/368,in,2018,-3500000,34.0,1.72,right,ESP-La Liga,Sevilla,Roque Mesa,ESP,MF,28.0,1989.0,7,4,343,3.8,0,0,0,0,0,0,2,0,0.1,0.1,0.4,0.4,4.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.11,0.01,0.11,2018
Sergi Gómez,/sergi-gomez/profil/spieler/92947,26,CB,Spain,2000000,5500000,Celta de Vigo,/celta-vigo/startseite/verein/940,Sevilla FC,/fc-sevilla/startseite/verein/368,in,2018,-3500000,31.0,1.85,right,ESP-La Liga,Celta Vigo,Sergi Gómez,ESP,DF,25.0,1992.0,33,31,2680,29.8,1,0,1,1,0,0,3,0,1.6,1.6,0.8,2.4,13.0,102.0,8.0,0.03,0.0,0.03,0.03,0.03,0.05,0.03,0.08,0.05,0.08,2018
Munir El Haddadi,/munir-el-haddadi/profil/spieler/223725,23,CF,Morocco,3500000,1050000,FC Barcelona,/fc-barcelona/startseite/verein/131,Sevilla FC,/fc-sevilla/startseite/verein/368,in,2018,2450000,27.0,1.75,left,ESP-La Liga,Alavés,Munir El Haddadi,MAR,FW,21.0,1995.0,33,28,2444,27.2,10,6,16,10,0,0,7,1,9.1,9.1,3.9,13.1,48.0,68.0,173.0,0.37,0.22,0.59,0.37,0.59,0.34,0.14,0.48,0.34,0.48,2018
Clément Lenglet,/clement-lenglet/profil/spieler/182904,23,CB,France,10000000,35900000,Sevilla FC,/fc-sevilla/startseite/verein/368,FC Barcelona,/fc-barcelona/startseite/verein/131,out,2018,-25900000,28.0,1.86,left,ESP-La Liga,Sevilla,Clément Lenglet,FRA,DF,22.0,1995.0,35,33,3001,33.3,3,1,4,3,0,0,9,0,2.6,2.6,0.7,3.3,18.0,76.0,3.0,0.09,0.03,0.12,0.09,0.12,0.08,0.02,0.1,0.08,0.1,2018
Steven Nzonzi,/steven-nzonzi/profil/spieler/73734,29,DM,France,3000000,26650000,Sevilla FC,/fc-sevilla/startseite/verein/368,AS Roma,/as-rom/startseite/verein/12,out,2018,-23650000,34.0,1.96,right,ESP-La Liga,Sevilla,Steven Nzonzi,FRA,MF,28.0,1988.0,27,26,2214,24.6,1,2,3,1,0,0,2,0,2.0,2.0,1.0,3.0,33.0,167.0,34.0,0.04,0.08,0.12,0.04,0.12,0.08,0.04,0.12,0.08,0.12,2018
Joaquín Correa,/joaquin-correa/profil/spieler/227081,23,SS,Argentina,12000000,17850000,Sevilla FC,/fc-sevilla/startseite/verein/368,SS Lazio,/lazio-rom/startseite/verein/398,out,2018,-5850000,28.0,1.88,right,ESP-La Liga,Sevilla,Joaquín Correa,ARG,FW,22.0,1994.0,21,15,1193,13.3,1,1,2,1,0,0,5,0,2.4,2.4,2.0,4.4,42.0,50.0,122.0,0.08,0.08,0.15,0.08,0.15,0.18,0.15,0.33,0.18,0.33,2018
Guido Pizarro,/guido-pizarro/profil/spieler/105899,28,DM,Argentina,1800000,8700000,Sevilla FC,/fc-sevilla/startseite/verein/368,Tigres UANL,/tigres-uanl/startseite/verein/7055,out,2018,-6900000,33.0,1.85,right,ESP-La Liga,Sevilla,Guido Pizarro,ARG,MF,27.0,1990.0,24,19,1755,19.5,1,0,1,1,0,0,9,0,0.9,0.9,1.0,1.9,24.0,102.0,18.0,0.05,0.0,0.05,0.05,0.05,0.05,0.05,0.1,0.05,0.1,2018
